Id,PostId,RelatedPostId,LinkTypeId
258868,19736,14050,1
258876,19726,19711,1
259204,19717,3482,3
259355,19774,12990,1
259522,11209,1603,1
259523,11209,18323,1
259524,11209,19769,1
259525,11209,19776,1
259548,19789,19767,1
259559,19767,19789,1
259610,19788,11181,1
259629,18524,11315,1
259652,18524,307,1
259721,19792,2016,1
259820,19776,266,1
259821,19776,2811,1
259931,19497,6913,3
259968,19819,9556,1
260047,19824,19288,1
260118,19822,19288,1
260304,19840,9569,1
260305,19840,2789,1
260520,19855,19857,1
260521,19857,19855,1
260586,19867,19710,3
260839,19885,7003,1
260867,19890,451,1
260933,19896,2605,3
261083,19907,57,1
261084,19907,192,1
261252,19574,19562,3
261389,19928,57,1
261519,19928,57,3
261520,19928,192,1
261533,19940,1031,3
261682,19953,1031,1
261712,19960,16789,1
261815,19953,1031,3
262041,19985,19940,1
262056,19976,6616,1
262073,19985,1031,1
262087,19987,1580,1
262185,19997,2811,1
262186,19997,9703,1
262194,19997,19769,1
262207,19984,57,1
262319,20005,19984,1
262331,19984,20005,1
262744,20038,20025,1
262767,20042,19686,1
262775,20038,20025,3
262841,20046,20003,3
263112,20064,1580,1
263205,20088,19187,1
263332,20096,20090,1
263397,20096,20090,3
263433,20089,1062,1
263510,20109,11181,1
263520,20100,851,1
263958,20160,772,3
263985,20160,772,1
264032,13199,20150,1
264255,20178,4800,3
264279,20185,16777,1
264361,20199,1031,3
264465,20204,2834,1
264546,20005,19984,3
264594,20205,2320,3
264597,20184,20207,1
264637,20213,813,1
264638,20213,11315,1
264683,20186,857,1
264684,20186,57,1
264695,20186,3126,1
264744,20186,824,1
264978,1580,20064,1
265083,20249,18523,1
266317,20271,824,3
266422,20267,20271,1
266538,21303,18058,1
266540,21303,18058,3
266565,21298,824,1
266703,21306,11155,3
266714,21311,2789,1
267195,21348,1031,3
267446,21398,2811,1
267642,19694,3286,3
267643,19628,19599,3
267653,18769,11209,1
267677,21413,3390,1
267703,21426,20039,1
267984,21446,11309,1
268348,21473,12102,1
268385,21474,2789,3
268418,21476,2789,3
268550,21458,2016,1
268551,21458,1331,1
268562,21478,1877,1
268931,21504,2789,3
269111,21520,43,1
269135,21518,1972,1
269152,20109,11181,3
269421,21546,3457,1
269602,21564,1666,1
269751,21537,367,1
269812,21573,21481,3
269829,21450,21563,1
269922,21590,21585,1
270034,21570,857,1
270035,21570,824,1
270176,21609,19329,1
270247,21301,1031,1
270454,21581,4856,1
270505,21641,10548,1
270538,21650,12475,1
270723,21675,57,1
270786,21600,21682,3
270880,21689,57,1
271021,21301,1031,3
271252,21716,18524,1
271253,21716,9246,1
271262,21450,21563,3
271266,21641,10548,3
271268,21711,21580,1
271393,21724,4913,1
271414,21650,12475,3
271580,21686,7831,1
271584,21686,1986,1
272078,21727,20014,1
272630,21802,1872,1
272971,21852,21306,1
273121,21856,824,1
273122,21862,21861,1
273241,21856,824,3
273272,21847,21760,1
273273,21760,21847,1
273927,21935,1031,1
273985,21458,2016,3
273993,21928,265,1
274002,21935,1031,3
274141,21948,3482,1
274160,21952,2789,1
274178,21948,3482,3
274736,21814,21991,1
274766,22011,4577,1
274876,22016,21602,1
275045,22017,367,1
275071,22016,21602,3
275132,22026,14311,1
275371,22065,2016,1
275374,22065,2016,3
275398,22075,2016,1
275695,22106,21398,1
275833,22125,6562,1
275864,22106,21398,3
275901,22131,6155,3
276249,22162,6410,1
276326,22169,14517,1
276436,22183,1825,1
276526,22191,3044,1
276781,22207,22189,1
276791,22204,21613,1
277108,22246,21431,1
277205,22252,2789,1
277272,22252,2789,3
277280,22255,9633,1
277281,22255,14517,1
277557,22285,22286,1
277629,22293,6410,1
277638,22285,22286,3
277652,22293,6410,3
277772,22310,21537,1
277814,22247,2637,1
277940,22314,3390,1
277946,22312,4734,1
277947,22312,9341,1
278012,22316,22333,1
278117,22341,1031,1
278188,22314,3390,3
278383,22356,1031,1
278404,22369,22337,1
278419,22371,19135,1
278521,22369,22337,3
278659,22341,1031,3
279269,22440,11201,1
279484,22446,2338,1
279961,22497,14517,1
279962,22497,22255,1
280294,22533,1031,1
280341,22533,1031,3
280563,22564,22426,1
280600,22398,57,1
281224,22343,1986,1
281269,22621,12834,1
281525,22648,2317,1
281532,22649,495,1
281671,22662,824,1
281964,22688,824,1
282097,22688,824,3
282232,22722,22693,1
282243,22693,22722,1
282419,22741,22742,1
282463,22723,1331,1
282464,22727,1031,3
282465,22727,18524,1
282493,22729,16787,1
282511,22729,11315,3
282527,22749,298,1
282555,22750,298,1
282558,22389,3,1
282559,22389,11458,1
282916,22792,1877,1
282993,19218,265,1
283207,22723,1331,3
283319,22809,2789,1
283335,22792,1877,3
283400,22838,2982,1
283490,22855,11263,1
283518,22838,2982,3
283519,22809,2789,3
283938,22890,13669,1
283961,22884,22891,1
284036,22890,13669,3
284210,22908,3149,1
284357,22928,22909,1
284432,22925,367,1
284544,22945,22901,1
284567,22945,22901,3
284627,22939,1877,1
284628,22939,9556,1
284629,22939,9556,3
284721,22957,22909,1
284722,22957,22928,1
284734,22957,22884,1
284790,22967,22954,1
285150,22988,13114,3
285151,22987,11315,1
285159,22992,19946,1
285374,22987,18524,1
285402,23000,356,1
285424,23000,9556,1
285505,1877,9556,1
285617,22747,18880,1
285618,22747,17966,1
285619,22747,10675,1
285940,18800,11321,1
285949,23063,2789,3
285977,23027,22916,1
285985,23056,21518,1
286115,23064,18524,1
286134,23068,57,1
286169,23075,4768,1
286212,23081,9556,3
286330,23111,23056,1
286420,22207,22189,3
286857,23157,12087,1
286858,23162,125,1
287051,23175,20126,1
287401,23174,10928,1
287488,23192,192,1
287489,23192,192,3
287511,23215,3306,3
287527,14880,366,3
287587,23227,1031,1
287712,23238,23010,1
287776,23246,6549,1
288376,366,14880,1
288492,23246,6549,3
288600,23311,14880,3
288601,23311,57,1
288602,23311,23068,1
288603,57,824,1
288605,23313,16057,3
288756,23320,9523,1
288805,21814,21991,3
288806,21952,2789,3
288808,22928,22909,3
288809,22356,1031,3
288810,57,23068,1
289044,23339,1354,1
289054,23340,9556,3
289065,23339,3126,3
289302,23353,9556,1
290109,23434,23374,1
290175,23450,23111,1
290467,16675,3028,1
290754,23500,6221,3
290755,23500,6221,1
290764,18980,266,1
290766,23485,57,1
290767,23485,824,3
290768,23496,824,3
291312,23526,2057,1
291612,23583,1031,1
291621,23583,23460,1
291659,23556,11046,1
291721,23593,192,1
291722,23593,2789,1
291723,23593,57,1
291724,23593,23068,1
291725,23593,2374,1
291726,23593,3126,1
291727,23593,1643,1
291728,23593,13254,1
291729,23593,16502,1
291945,23599,2057,1
291963,23609,11315,1
292047,23618,265,1
292426,23434,23374,3
292510,23661,2922,1
292582,23669,2320,1
292976,23700,9556,1
293007,23700,9556,3
293229,23713,23593,3
293395,23731,1016,1
293406,23725,23228,1
293458,23735,2789,3
293459,23735,824,1
293533,23738,3053,1
293636,23748,57,1
293766,23713,23750,1
293767,23713,23748,1
293768,23750,22662,1
293827,23750,57,1
293830,23776,23460,1
294005,23787,13669,1
294663,23815,23593,1
295276,23813,10614,1
295294,23837,23835,1
295642,23872,3028,3
295643,23872,138,1
295671,23878,12916,1
295921,23869,8952,1
295922,23869,19288,1
297053,23997,23957,1
297054,23957,23997,1
297225,24010,22867,3
297332,24031,2557,1
297352,23950,12102,1
297866,24066,2789,1
297871,24066,23593,1
297877,24067,2789,1
298076,24087,23593,3
298085,24087,23593,1
298285,24098,24026,1
298388,24100,265,1
298797,24140,18524,1
298881,24149,11558,1
298920,24141,9556,1
299000,24151,2016,1
299011,24152,258,1
299012,24152,19676,1
299013,24152,991,1
299023,24157,3119,1
299428,24195,10050,1
299475,24180,1031,1
299814,24221,24063,1
300314,24264,24261,1
300538,24260,1031,1
301050,24321,2918,3
301057,24326,2293,1
301079,24327,939,3
301080,24327,473,1
301774,24387,2789,1
301814,24395,9813,1
301896,24384,2789,1
302088,24414,24384,1
302202,24427,17917,1
302205,24414,2789,1
302212,24414,23892,1
302293,24432,18524,1
302325,24436,2374,1
302340,24436,7879,1
302458,24414,2789,3
302463,24429,22421,1
302492,24450,11209,1
302493,24450,1240,1
302533,23449,539,1
302641,24460,11925,1
302687,22648,2317,3
303118,24497,1822,1
303206,24518,10124,1
303266,24518,10124,3
303345,24526,23593,1
303456,24534,23593,3
303457,24534,23593,1
303458,24534,2789,1
303469,24497,7881,1
303508,23537,22317,1
303509,22317,23537,1
303526,24535,12747,1
303541,24535,12747,3
303628,20155,23593,1
303635,12622,805,1
303664,944,934,1
303665,20155,366,1
303711,20155,23593,3
303712,20155,366,3
303816,24547,11181,3
303817,24547,11209,1
303982,24574,23787,1
304024,24576,1331,1
304928,24668,23558,1
304929,24662,2792,1
305185,24677,23593,1
305257,24677,23593,3
305674,24718,539,1
305961,24754,13599,1
305976,24749,2811,1
305977,24719,18467,1
305983,24735,24662,1
306123,24735,24662,3
307454,24751,24746,1
307488,24751,1331,1
307489,24746,24751,1
307607,24751,9050,1
307742,24746,24751,3
308376,25823,18524,1
308511,25889,25877,1
308551,24751,9050,3
308552,24751,1331,3
308623,25823,18524,3
308648,25828,3214,1
309182,25932,18524,1
309245,25952,18262,1
309429,25967,1002,1
309444,25968,25906,1
309455,25969,1031,1
309889,26004,20106,1
309894,25932,18524,3
309925,26004,20106,3
310346,11135,3101,1
310644,26065,14935,1
310755,26070,18524,1
310945,26084,23593,1
311102,26084,23593,3
311179,26100,421,3
311272,26119,26116,1
311686,26137,23593,3
311729,26143,2789,3
311731,26143,2789,1
311746,26151,26143,1
311747,26151,2789,1
311787,26151,26143,3
312065,26170,2789,1
312226,26170,2789,3
312313,26199,18524,1
312345,26197,9620,1
312725,26223,1986,1
312726,26223,7831,1
312764,26228,9556,1
312839,26228,9556,3
313010,26257,26143,1
313022,26257,2789,1
314436,26256,109,1
317587,26301,26281,1
319004,26271,7216,1
319005,26271,423,1
319846,26307,9813,1
319998,26305,4905,1
320474,26313,23593,1
320475,26313,57,1
320660,26306,17921,1
321383,26340,4867,1
323029,2557,4839,1
323539,26365,22472,1
323593,26370,26281,1
324251,26266,26361,1
324294,26365,5008,1
324514,26403,12713,1
324690,26392,1643,1
324917,26412,12087,1
325431,26422,109,1
326552,26428,4992,1
326554,26428,6504,1
327109,26379,26452,1
330036,26488,26027,1
330139,4992,24681,1
331134,26491,9957,1
331193,26505,18262,1
331465,27528,2814,1
331476,27532,7588,1
331512,27532,7588,3
331513,27539,2093,1
331514,27552,18330,1
331735,27572,27578,1
331791,27539,57,1
331874,27592,2660,3
331951,27598,2789,1
332010,27522,1954,1
332075,27609,22693,1
332252,27645,13669,1
332502,27679,20070,1
332516,27663,11209,1
332574,27674,26281,1
332575,27674,26243,1
332576,27674,26301,1
332589,27674,26370,1
332611,27688,23593,3
332612,27688,23593,1
332771,27712,6919,1
332803,27705,2789,1
332906,22204,21613,3
332996,27728,26340,1
333126,27748,249,1
333127,27748,477,1
333219,27728,26340,3
333225,27748,1643,1
333236,27746,824,3
333571,27657,21736,1
333616,27765,2982,1
333617,27765,17966,1
333972,27807,27753,1
333973,27807,27595,1
334096,27821,27789,1
334099,27821,27789,3
334662,27875,594,1
334768,27887,10498,1
334769,27887,14862,1
334770,27887,249,1
334836,27890,16642,3
334868,27891,11182,1
334880,27892,1031,1
334944,27895,23174,1
334959,27893,16642,3
334961,27892,1031,3
334962,27891,11182,3
335187,27890,18524,1
335276,27905,1477,1
335775,27949,3390,3
336676,28014,25929,1
337081,28063,22497,1
337082,28063,14517,1
337083,28063,22255,1
337117,28075,1331,1
337241,28068,824,1
337351,28098,11315,1
337644,28123,2855,1
337808,28134,28058,1
337854,28123,2152,1
337972,28142,16092,1
337994,3466,525,1
338036,28142,16092,3
338301,28167,9130,1
338302,28167,20042,1
338303,28167,18616,1
338304,28167,21897,1
338305,28167,5010,1
338424,28167,9130,3
338586,28188,20063,1
338909,28186,23010,1
338957,28200,11230,1
338958,28200,9354,1
339084,28187,11426,1
339112,28211,1151,3
339143,20063,28188,1
339255,28220,265,3
339256,28220,19151,3
339389,28221,27627,1
341165,28278,22312,1
341548,28268,28259,1
341557,28282,28264,1
341564,28302,24330,1
341609,28305,13165,1
342896,28278,11514,1
343165,19421,7729,1
350400,28390,26144,1
350401,28390,28372,1
350406,28372,28390,1
350438,28372,26144,1
350449,28396,26144,1
350657,28409,28397,1
350666,28397,28409,1
350973,28436,2789,1
350999,28442,2040,1
351055,28442,2040,3
351257,28461,192,1
351258,28461,23593,1
351324,28461,192,3
351350,28461,23068,1
351635,28485,249,3
351636,28485,249,1
351686,28506,9540,1
351785,28482,2789,1
351809,28510,824,3
352100,28540,28534,1
352106,28534,28540,1
352197,28534,26199,1
352291,28556,16467,1
352318,28553,2789,3
352319,28553,2789,1
352340,28559,28417,1
352362,28482,2789,3
352430,28559,28417,3
352462,28563,28564,1
352513,28564,991,1
352515,28557,12825,1
352573,28571,13188,1
352610,28560,28576,1
352618,28576,2789,1
352628,28578,824,3
352630,28578,824,1
352668,28582,9413,1
352682,28587,2713,1
352894,28610,7250,1
352895,28610,1521,1
352902,16191,18570,1
352959,28599,26340,1
352960,28599,27728,1
353156,28507,28642,1
353161,28641,9800,1
353362,28664,7921,1
353426,28648,23593,1
353427,28648,9556,1
353484,28680,23593,1
353489,28681,192,1
353490,28681,57,1
353491,28681,824,1
353574,28689,13679,1
353750,28696,2320,1
353751,28696,11315,1
353760,28705,289,1
353881,28710,11181,1
353882,28710,11209,1
354835,28778,2016,3
354836,28778,2016,1
354848,28782,28719,1
354936,28787,701,1
355036,28799,28678,1
355047,28787,6504,1
355109,28803,2789,1
355201,28803,2789,3
355203,28811,57,1
355243,28783,28815,1
355246,28815,28783,3
355296,28821,12102,1
355463,28829,6221,1
355851,28864,23593,3
355852,28864,23593,1
355984,28879,3390,1
356162,28889,13370,1
356287,28894,6865,1
356365,28830,1477,1
356463,28909,28902,1
356474,28909,28902,3
356588,28917,7535,1
356603,28913,12921,1
357093,28944,1477,1
357786,28991,9569,1
357789,29002,3,1
358185,27950,29033,1
358372,29033,27950,1
358442,29042,11181,3
358625,29033,27950,3
358717,29075,11104,3
358722,29076,11458,1
358728,29076,2374,1
358729,29073,11315,1
358802,29084,18524,3
358810,29071,29073,1
358839,29088,6847,1
358870,29080,29091,1
358917,29082,29076,1
361506,29102,824,1
361525,29102,824,3
361647,29108,57,1
361648,29108,23593,1
363987,29108,2789,1
364039,29045,12857,1
364040,29045,888,1
364075,29130,9556,3
364213,29145,57,1
364392,29145,192,1
365888,29195,249,1
365894,29182,18370,1
365982,29206,23593,3
365983,29204,2605,1
366042,29201,1477,1
366043,29207,23593,1
366283,29218,57,1
366286,29230,2789,1
366294,29041,9976,1
366296,29230,3482,1
366345,29230,2789,3
366346,29230,3482,3
366399,29243,29230,1
366434,29243,29230,3
366486,29250,3126,3
366487,29250,3126,1
366518,29257,1771,1
366525,29257,1771,3
366974,29297,23593,1
366988,29296,23593,1
367004,29297,23593,3
367021,29296,23593,3
367246,29322,12899,1
367259,29322,28811,1
367324,29322,28811,3
367328,29331,27656,1
367357,29331,27656,3
367697,29358,29145,1
367720,29354,13956,3
367721,29354,1031,3
367879,29374,14023,1
367901,29376,23137,1
367938,29378,1031,1
367959,29381,9469,1
368429,29423,23593,1
368453,29420,824,3
368454,29420,824,1
368455,29420,857,1
368476,29423,23593,3
368559,29429,13114,3
368560,29434,2789,3
368561,29434,23593,1
368811,29323,29321,1
368873,29463,13313,3
368874,29463,13313,1
368926,29471,23593,1
369058,29471,23593,3
369122,29488,57,3
369168,29485,23593,1
369634,29515,57,1
369870,29558,3078,1
369922,29513,6865,1
370014,29566,4924,3
370015,29566,1547,1
370016,29566,4924,1
370100,29552,19250,1
370104,29570,24729,1
370355,29578,824,3
370356,29579,23251,1
370357,29579,16400,1
370672,29625,26381,1
370685,29625,26381,3
370845,29644,27779,1
370940,29651,824,1
370959,29651,824,3
370994,29661,2789,1
371268,29681,29629,1
371460,29681,29629,3
371557,29693,10928,1
371595,29661,2789,3
371826,29719,857,1
372073,29719,857,3
372074,29767,14192,1
372075,29758,28001,1
372076,29772,11503,1
372077,29771,29772,1
372078,29773,10614,1
372079,29768,29481,1
372080,29776,19250,1
372081,29781,6405,1
372082,29801,11139,1
372083,29801,11209,3
372492,29809,27656,1
372493,29818,16092,1
372494,29824,7729,1
372495,11139,9556,1
372496,11139,11209,1
372497,29823,1477,1
372498,29913,29460,1
372499,1860,12102,1
372500,29924,3251,1
372501,29913,29460,3
372502,29933,19686,1
372503,29933,19687,1
372507,29933,2016,1
372508,29924,29767,3
372509,21707,2016,1
372510,29933,21707,3
372511,29944,29772,1
376603,7585,29930,1
376683,29971,6410,1
376897,29985,19505,1
377566,30014,2789,1
377823,29971,6410,3
377843,29966,1031,1
377848,29986,824,1
377849,29986,824,3
377870,29998,3251,1
377880,30014,2789,3
377908,30018,27662,1
377926,30020,27662,1
377927,30020,30018,1
377972,29982,249,1
378037,30026,7574,1
378085,30026,18524,1
378174,30042,30011,1
378212,30043,29923,1
378227,30036,3149,1
378228,30036,9523,1
378554,30075,26406,1
378587,30075,26406,3
378753,30087,3482,1
378775,30087,6410,1
378776,30093,265,1
378828,30087,3482,3
378829,30087,6410,3
378931,29475,2152,1
379144,30126,824,1
379284,30136,12621,1
379290,30126,824,3
379401,30136,12621,3
379627,30160,5008,1
380078,30020,27662,3
380079,30018,27662,3
380169,30201,805,1
380195,30197,30060,1
380213,30201,4905,1
380214,30205,7665,1
380400,30219,29475,1
380406,30219,28111,1
380407,30220,824,1
380460,30221,824,1
380691,30235,108,1
380717,30233,1031,1
380792,30240,11209,1
380796,30240,1240,3
380797,11209,1240,1
380799,30240,1240,1
380895,30247,12621,1
381641,30306,11315,1
381716,30306,11315,3
381745,30305,824,1
381794,30320,1138,1
381810,30320,13988,1
382428,30365,23593,1
382471,30381,29589,1
382556,30389,11672,1
382694,30398,30365,1
382695,30398,30365,3
382782,30365,23593,3
382941,30414,30106,1
383000,30418,21924,1
383022,30418,21924,3
383066,30417,7879,1
383067,30407,10203,1
383138,30425,2789,1
383260,30436,30247,1
383477,30456,2789,1
383478,30456,192,1
383479,30456,23593,1
383675,30456,2789,3
383781,30430,1031,1
383821,30482,29567,1
384025,30494,2016,1
384198,30514,12329,1
384216,30512,30494,1
384224,30512,30494,3
384225,30514,12329,3
384326,30524,10247,1
384404,30488,12102,1
384405,30488,6521,1
384812,30564,23593,1
384866,30546,824,3
384867,30564,23593,3
384868,30564,57,1
384948,30573,57,3
384949,30573,57,1
384994,30570,30555,1
385091,30581,30246,1
385109,30587,23593,1
385136,30588,57,1
385280,30600,7545,1
385281,30600,28524,1
385282,30600,10891,1
385383,30587,23593,3
385497,30614,3101,1
385546,30614,3101,3
385654,30602,4905,1
385996,30652,25952,1
386166,30677,2789,1
386373,30686,30664,3
386374,30686,30664,1
386375,30691,23593,1
386376,30654,1494,1
386377,30684,18524,1
